index,feature,mean_abs_shap_mean,mean_abs_shap_std
644,positions_RW_RM_LM,0.0,0.0
645,positions_RW_RM_LW,0.0,0.0
646,positions_RW_RM_RB,0.0,0.0
647,positions_RW_RM_ST,0.0,0.0
638,positions_RW_LW_ST_RM,0.0,0.0
689,positions_ST_RW_LW,0.0,0.0
2,Comp_3_Comps,0.0,0.0
716,sub_position_nan,0.0,0.0
715,sub_position_Second_Striker,0.0,0.0
8,Comp_cz_Czech_First_League,0.0,0.0
694,positions_nan,0.0,0.0
693,positions_ST_RW_RM_CAM,0.0,0.0
692,positions_ST_RW_RM,0.0,0.0
691,positions_ST_RW_LW_RM,0.0,0.0
690,positions_ST_RW_LW_CAM,0.0,0.0
21,Comp_hu_NB_I,0.0,0.0
688,positions_ST_RW_CAM,0.0,0.0
687,positions_ST_RW,0.0,0.0
686,positions_ST_RM_RW_CAM,0.0,0.0
684,positions_ST_RM_LM_RW,0.0,0.0
666,positions_ST_LM_LW_CAM,0.0,0.0
667,positions_ST_LM_RM_CAM,0.0,0.0
668,positions_ST_LM_RM_LW,0.0,0.0
669,positions_ST_LM_RW,0.0,0.0
670,positions_ST_LW,0.0,0.0
671,positions_ST_LW_CAM,0.0,0.0
672,positions_ST_LW_CAM_LM,0.0,0.0
673,positions_ST_LW_LM,0.0,0.0
683,positions_ST_RM_LM_CAM,0.0,0.0
675,positions_ST_LW_RM,0.0,0.0
676,positions_ST_LW_RM_LM,0.0,0.0
677,positions_ST_LW_RW,0.0,0.0
678,positions_ST_LW_RW_LM,0.0,0.0
679,positions_ST_RB_CAM,0.0,0.0
680,positions_ST_RM,0.0,0.0
681,positions_ST_RM_CAM,0.0,0.0
682,positions_ST_RM_CAM_RW,0.0,0.0
674,positions_ST_LW_LM_CAM,0.0,0.0
593,positions_RM_CM_RW,0.0,0.0
592,positions_RM_CM_LM_RW,0.0,0.0
591,positions_RM_CAM_ST_RW,0.0,0.0
590,positions_RM_CAM_RW,0.0,0.0
589,positions_RM_CAM_RB,0.0,0.0
588,positions_RM_CAM_LM_RW,0.0,0.0
587,positions_RM_CAM_CM_RW,0.0,0.0
586,positions_RM_CAM_CM_RB,0.0,0.0
585,positions_RB_RW_RM,0.0,0.0
584,positions_RB_RW_CM,0.0,0.0
583,positions_RB_RM_RW,0.0,0.0
582,positions_RB_RM_LM,0.0,0.0
581,positions_RB_RM_LB,0.0,0.0
580,positions_RB_RM_CM,0.0,0.0
579,positions_RB_RM_CDM,0.0,0.0
630,positions_RW_CAM_ST_RM,0.0,0.0
561,positions_RB_CM_CDM_RM,0.0,0.0
562,positions_RB_CM_RM,0.0,0.0
563,positions_RB_LB,0.0,0.0
564,positions_RB_LB_CB_CDM,0.0,0.0
565,positions_RB_LB_CB_CM,0.0,0.0
