,,,,,,,,,,,,,,,,,,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,-additional
,,,,,,,,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,,,,Standard,Standard,Standard,Standard,Standard,Standard,,-9999
Rk,Player,Gls/90,SoT/90,Sh/90,G/Sh,G/SoT,TklW/90,Int/90,Season,Age,Nation,Team,Comp,MP,Min▼,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,TklW/90,Int/90,Tkl+Int,Sh/90,G/Sh,G/SoT,SoT/90,SoT%,FK,Pos,-9999
1248,Julian Brandt,0.3,0.6,1.3,0.21,0.44,0.6,0.3,2023-2024,27,de GER,Dortmund,de Bundesliga,32,2223,24.7,26,6,0,0.3,0.4,0.7,0.3,0.0,0.0,0.0,0.6,0.3,0.0,1.3,0.21,0.44,0.6,48.5,,MF,a167537f
1249,Saleh Al-Amri,0.3,0.9,2.6,0.11,0.30,0.7,0.7,2023-2024,29,sa KSA,Al-Ittihad,sa Saudi Pro League,29,953,10.6,9,20,2,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.7,0.7,0.0,2.6,0.11,0.30,0.9,35.7,,MFFW,912fc5a8
1250,Gustavo Santos Costa,0.3,1.1,3.5,0.08,0.27,0.4,0.3,2023-2024,27,br BRA,Rheindorf Altach,at Austrian Bundesliga,23,1272,14.1,14,9,0,0.3,0.3,0.6,0.3,0.0,0.0,0.0,0.4,0.3,0.0,3.5,0.08,0.27,1.1,30.6,,FW,27b624b9
1251,Filip Bundgaard,0.3,0.8,3.1,0.06,0.21,1.3,0.7,2023-2024,19,dk DEN,2 Teams,dk Danish Superliga,32,1590,17.7,19,13,0,0.3,0.2,0.5,0.2,0.1,0.2,0.1,1.3,0.7,0.0,3.1,0.06,0.21,0.8,25.9,,FW,ab42610c
1252,Fábio Silva,0.3,1.6,3.7,0.08,0.18,1.1,0.1,2023-2024,21,pt POR,2 Teams,2 Comps,26,1273,14.1,15,11,10,0.3,0.0,0.3,0.3,0.0,0.0,0.0,1.1,0.1,0.0,3.7,0.08,0.18,1.6,41.5,,MFFW,e7aa9d7c
1253,Sontje Hansen,0.3,0.6,1.3,0.21,0.46,0.8,0.3,2023-2024,21,cw CUW,NEC Nijmegen,nl Eredivisie,33,1910,21.2,25,8,1,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.8,0.3,0.0,1.3,0.21,0.46,0.6,46.4,,MF,70bad10b
1254,Lequincio Zeefuik,0.3,0.8,2.4,0.12,0.38,0.5,0.1,2023-2024,18,nl NED,3 Teams,2 Comps,24,955,10.6,10,14,4,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.5,0.1,0.0,2.4,0.12,0.38,0.8,32.0,,FW,e38b5f28
1255,Juan Ferney Otero,0.3,0.8,2.6,0.10,0.33,0.6,0.3,2023-2024,28,co COL,Sporting Gijón,es Segunda División,38,3188,35.4,36,2,1,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.6,0.3,0.0,2.6,0.10,0.33,0.8,29.3,,FWMF,05816e19
1256,Muhammed Cham,0.3,1.1,2.6,0.05,0.13,0.5,0.2,2023-2024,22,at AUT,Clermont Foot,fr Ligue 1,33,2554,28.4,29,4,0,0.3,0.1,0.4,0.1,0.1,0.2,0.0,0.5,0.2,0.0,2.6,0.05,0.13,1.1,40.5,,MFFW,f527a32c
1257,Josh Andrews,0.3,1.1,2.8,0.10,0.25,0.5,0.1,2023-2024,21,eng ENG,2 Teams,eng League Two,27,1917,21.3,22,5,0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.5,0.1,0.0,2.8,0.10,0.25,1.1,40.0,,FW,ae6ff51a
1258,Mario Engels,0.3,0.7,1.5,0.19,0.42,0.5,0.0,2023-2024,29,de GER,Heracles Almelo,nl Eredivisie,34,1598,17.8,15,19,0,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.19,0.42,0.7,44.4,,MFFW,123de70e
1259,Andrei Ivan,0.3,1.1,2.5,0.08,0.18,0.8,0.4,2023-2024,26,ro ROU,CS U Craiova,ro Liga I,36,2239,24.9,26,10,2,0.3,0.1,0.4,0.2,0.1,0.1,0.0,0.8,0.4,0.0,2.5,0.08,0.18,1.1,44.4,,FWMF,fa14dd4f
1260,Couhaib Driouech,0.3,1.0,2.3,0.12,0.29,1.2,0.7,2023-2024,21,ma MAR,Excelsior,nl Eredivisie,26,1920,21.3,24,2,0,0.3,0.3,0.6,0.3,0.0,0.0,0.0,1.2,0.7,0.0,2.3,0.12,0.29,1.0,42.9,,FWMF,66a2a495
1261,Ángel Mena,0.3,0.7,1.7,0.11,0.29,0.7,0.7,2023-2024,35,ec ECU,León,mx Liga MX,30,1920,21.3,24,6,2,0.3,0.3,0.6,0.2,0.1,0.1,0.0,0.7,0.7,0.0,1.7,0.11,0.29,0.7,38.9,,MFFW,ea83f5c2
1262,Connor Lemonheigh-Evans,0.3,0.8,1.6,0.18,0.35,1.6,1.0,2023-2024,26,wls WAL,2 Teams,eng League Two,36,2242,24.9,26,10,2,0.3,0.2,0.4,0.3,0.0,0.0,0.0,1.6,1.0,0.0,1.6,0.18,0.35,0.8,51.3,,MF,6b76fdef
1263,Kenneth Vargas,0.3,0.7,2.1,0.14,0.43,0.7,0.1,2023-2024,21,cr CRC,Hearts,sct Scottish Premiership,33,1922,21.4,20,13,2,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.7,0.1,0.0,2.1,0.14,0.43,0.7,31.8,,MFFW,941917e0
1264,Faride Alidou,0.3,0.8,2.3,0.12,0.36,0.3,0.6,2023-2024,22,de GER,Köln,de Bundesliga,26,1282,14.2,14,12,2,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.6,0.0,2.3,0.12,0.36,0.8,33.3,,MFFW,00f518d8
1265,Promise Omochere,0.3,0.9,2.2,0.13,0.30,0.9,0.3,2023-2024,22,ie IRL,Fleetwood Town,eng League One,34,1923,21.4,25,9,0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.9,0.3,0.0,2.2,0.13,0.30,0.9,42.6,,FWMF,351f2b7f
1266,Ritsu Doan,0.3,0.8,1.5,0.19,0.37,1.0,0.3,2023-2024,25,jp JPN,Freiburg,de Bundesliga,30,2246,25.0,26,4,0,0.3,0.1,0.4,0.3,0.0,0.0,0.0,1.0,0.3,0.0,1.5,0.19,0.37,0.8,51.4,,MF,d01bbb6f
1267,Chris Führich,0.3,0.9,1.9,0.15,0.32,0.7,0.2,2023-2024,25,de GER,Stuttgart,de Bundesliga,34,2567,28.5,33,1,0,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.7,0.2,0.0,1.9,0.15,0.32,0.9,46.3,,MF,0cf778df
1268,Juan Carlos,0.3,1.1,2.2,0.08,0.17,0.6,0.3,2023-2024,32,es ESP,Cartagena,es Segunda División,25,963,10.7,10,15,15,0.3,0.1,0.4,0.2,0.1,0.1,0.0,0.6,0.3,0.0,2.2,0.08,0.17,1.1,50.0,,FWMF,82803509
1269,Bashkim Kadrii,0.3,0.9,2.7,0.09,0.27,0.4,0.3,2023-2024,32,dk DEN,Odense,dk Danish Superliga,31,2247,25.0,27,4,1,0.3,0.1,0.4,0.2,0.0,0.0,0.0,0.4,0.3,0.0,2.7,0.09,0.27,0.9,32.4,,FWMF,f6bb360b
1270,Alex Schalk,0.3,1.4,2.6,0.11,0.20,0.7,0.5,2023-2024,30,nl NED,ADO Den Haag,nl Eerste Divisie,17,963,10.7,11,6,0,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.7,0.5,0.0,2.6,0.11,0.20,1.4,53.6,,MFFW,fad85dd5
1271,Tommy Maistrello,0.3,0.8,3.1,0.09,0.33,0.4,0.3,2023-2024,30,it ITA,Cittadella,it Serie B,32,964,10.7,8,24,6,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.4,0.3,0.0,3.1,0.09,0.33,0.8,27.3,,FW,336d8de1
1272,Ngouba Singh,0.3,0.3,0.7,0.43,1.00,1.6,0.8,2023-2024,28,in IND,NorthEast United,in Indian Super League,20,964,10.7,11,9,2,0.3,0.1,0.4,0.3,0.0,0.0,0.0,1.6,0.8,0.0,0.7,0.43,1.00,0.3,42.9,,MF,5977f525
1273,Mustapha Bundu,0.3,1.1,2.3,0.12,0.25,0.7,0.3,2023-2024,26,sl SLE,Plymouth Argyle,eng Championship,27,964,10.7,9,18,6,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.7,0.3,0.0,2.3,0.12,0.25,1.1,48.0,,MFFW,9d50bfd3
1274,Nikolay Kalinsky,0.3,0.8,1.7,0.07,0.14,0.8,0.7,2023-2024,29,ru RUS,Nizhny Novgorod,ru Russian Premier League,28,2250,25.0,27,1,1,0.3,0.2,0.4,0.1,0.2,0.2,0.0,0.8,0.7,0.0,1.7,0.07,0.14,0.8,48.8,,MF,ead1cd33
1275,Kayden Jackson,0.3,0.4,1.6,0.18,0.75,0.7,0.7,2023-2024,29,eng ENG,Ipswich Town,eng Championship,29,965,10.7,9,20,15,0.3,0.3,0.6,0.3,0.0,0.0,0.0,0.7,0.7,0.0,1.6,0.18,0.75,0.4,23.5,,FWMF,4cb3b5a7
1276,Ernest Muçi,0.3,0.6,1.6,0.07,0.20,0.2,0.3,2023-2024,22,al ALB,2 Teams,2 Comps,32,2252,25.0,27,5,0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.2,0.3,0.0,1.6,0.07,0.20,0.6,36.6,,FWMF,1f1229a9
1277,Tomislav Štrkalj,0.3,0.9,2.7,0.10,0.30,0.2,0.2,2023-2024,26,hr CRO,Slaven Belupo,hr Hrvatska NL,31,2253,25.0,28,3,1,0.3,0.3,0.6,0.3,0.0,0.0,0.0,0.2,0.2,0.0,2.7,0.10,0.30,0.9,34.3,,FWMF,2e0b5346
1278,Jordy Caicedo,0.3,1.3,2.9,0.10,0.22,0.2,0.2,2023-2024,25,ec ECU,Atlas,mx Liga MX,25,1610,17.9,17,8,2,0.3,0.1,0.3,0.3,0.0,0.1,0.1,0.2,0.2,0.0,2.9,0.10,0.22,1.3,44.2,,FW,7fcb27d8
1279,Róbert Boženík,0.3,1.4,3.8,0.07,0.21,0.3,0.2,2023-2024,23,sk SVK,Boavista,pt Primeira Liga,31,2577,28.6,30,1,0,0.3,0.1,0.3,0.3,0.0,0.0,0.0,0.3,0.2,0.0,3.8,0.07,0.21,1.4,36.1,,FW,ba6cf633
1280,Jakub Kadák,0.3,0.8,2.9,0.07,0.25,0.8,0.3,2023-2024,22,sk SVK,Luzern,ch Swiss Super League,29,1289,14.3,16,13,6,0.3,0.0,0.3,0.2,0.1,0.1,0.0,0.8,0.3,0.0,2.9,0.07,0.25,0.8,28.6,,MFFW,90b9a8fa
1281,Ben Halloran,0.3,1.0,2.6,0.11,0.27,0.9,0.3,2023-2024,31,au AUS,Adelaide United,au A-League Men,22,1290,14.3,13,9,0,0.3,0.4,0.7,0.3,0.0,0.0,0.0,0.9,0.3,0.0,2.6,0.11,0.27,1.0,40.5,,MFFW,64c588cd
1282,Ao Tanaka,0.3,0.6,1.4,0.21,0.50,1.0,0.8,2023-2024,24,jp JPN,Düsseldorf,de 2. Bundesliga,30,2259,25.1,24,6,1,0.3,0.1,0.4,0.3,0.0,0.0,0.0,1.0,0.8,0.0,1.4,0.21,0.50,0.6,41.2,,MF,1d36d6b6
1283,Devin Haen,0.3,0.9,1.9,0.15,0.30,0.2,0.3,2023-2024,19,nl NED,De Graafschap,nl Eerste Divisie,22,969,10.8,12,10,3,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.2,0.3,0.0,1.9,0.15,0.30,0.9,50.0,,FW,1cf90fdd
1284,Lynden Edhart,0.3,0.9,3.1,0.09,0.30,0.9,0.8,2023-2024,17,nl NED,2 Teams,2 Comps,23,969,10.8,9,14,13,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.9,0.8,0.0,3.1,0.09,0.30,0.9,30.3,,FWMF,8cd4ae31
1285,Isaiah Jones,0.3,0.9,1.7,0.16,0.30,1.3,0.5,2023-2024,24,gy GUY,Middlesbrough,eng Championship,35,2587,28.7,31,4,4,0.3,0.1,0.4,0.3,0.0,0.0,0.0,1.3,0.5,0.0,1.7,0.16,0.30,0.9,54.0,,MF,422ee5c7
1286,Sonny Cox,0.3,0.7,1.8,0.15,0.42,0.1,0.0,2023-2024,18,eng ENG,Exeter City,eng League One,32,1617,18.0,20,12,3,0.3,0.2,0.4,0.3,0.0,0.0,0.0,0.1,0.0,0.0,1.8,0.15,0.42,0.7,36.4,,FW,6615c625
1287,Adrian Bernabe,0.3,0.8,2.4,0.11,0.35,1.0,0.7,2023-2024,22,es ESP,Parma,it Serie B,35,2588,28.8,28,7,0,0.3,0.1,0.4,0.3,0.0,0.0,0.0,1.0,0.7,0.0,2.4,0.11,0.35,0.8,32.9,,MF,548672b4
1288,Gerard Garner,0.3,1.0,2.7,0.08,0.24,0.3,0.5,2023-2024,24,eng ENG,2 Teams,eng League Two,34,1941,21.6,24,10,4,0.3,0.1,0.4,0.2,0.0,0.1,0.0,0.3,0.5,0.0,2.7,0.08,0.24,1.0,35.6,,FW,6b337618
1289,Jordan Slew,0.3,0.7,2.0,0.14,0.42,0.4,0.3,2023-2024,30,eng ENG,Morecambe,eng League Two,44,2589,28.8,28,16,1,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.4,0.3,0.0,2.0,0.14,0.42,0.7,33.3,,MFFW,372307ab
1290,Jack Marriott,0.3,1.2,3.6,0.08,0.24,0.6,0.2,2023-2024,28,eng ENG,2 Teams,2 Comps,41,1942,21.6,23,18,2,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.6,0.2,0.0,3.6,0.08,0.24,1.2,32.5,,FW,e4551dab
1291,Ben Garrity,0.3,0.6,1.6,0.17,0.48,0.7,0.6,2023-2024,26,eng ENG,Port Vale,eng League One,39,3237,36.0,35,4,0,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.7,0.6,0.0,1.6,0.17,0.48,0.6,35.6,,MFFW,7642d200
1292,Christoph Lang,0.3,0.7,1.5,0.18,0.41,0.8,0.5,2023-2024,21,at AUT,2 Teams,at Austrian Bundesliga,31,2266,25.2,30,1,0,0.3,0.2,0.4,0.3,0.0,0.0,0.0,0.8,0.5,0.0,1.5,0.18,0.41,0.7,44.7,,MF,8cd49575
1293,Corey Blackett-Taylor,0.3,0.9,2.3,0.11,0.27,0.2,0.1,2023-2024,25,eng ENG,2 Teams,eng League One,37,2592,28.8,30,7,4,0.3,0.2,0.5,0.2,0.0,0.0,0.0,0.2,0.1,0.0,2.3,0.11,0.27,0.9,40.0,,MFFW,28016827
1294,Lorenzo Lucca,0.3,0.9,2.1,0.13,0.31,0.4,0.1,2023-2024,22,it ITA,Udinese,it Serie A,37,2592,28.8,30,7,0,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.4,0.1,0.0,2.1,0.13,0.31,0.9,42.6,,FW,83c06f3a
1295,Aurélien Scheidler,0.3,0.8,2.2,0.13,0.33,0.1,0.1,2023-2024,25,fr FRA,2 Teams,2 Comps,35,1621,18.0,16,19,3,0.3,0.0,0.3,0.3,0.0,0.1,0.1,0.1,0.1,0.0,2.2,0.13,0.33,0.8,37.5,,FW,bc9479b9
1296,Marcus Rashford,0.3,0.8,2.5,0.08,0.24,0.5,0.2,2023-2024,25,eng ENG,Manchester Utd,eng Premier League,33,2271,25.2,26,7,0,0.3,0.1,0.4,0.2,0.1,0.1,0.0,0.5,0.2,0.0,2.5,0.08,0.24,0.8,33.9,,MFFW,a1d5bd30
1297,Connor Jennings,0.3,0.6,1.8,0.13,0.40,0.7,0.7,2023-2024,31,eng ENG,Tranmere Rovers,eng League Two,44,3895,43.3,43,1,0,0.3,0.1,0.4,0.2,0.0,0.1,0.0,0.7,0.7,0.0,1.8,0.13,0.40,0.6,31.3,,FWMF,e4f433e5
1298,Adam Nemec,0.3,0.7,1.8,0.16,0.39,0.3,0.2,2023-2024,37,sk SVK,Voluntari,ro Liga I,37,2922,32.5,34,3,0,0.3,0.1,0.4,0.3,0.0,0.1,0.1,0.3,0.2,0.0,1.8,0.16,0.39,0.7,40.4,,FW,9e6bcbad
1299,Timo Becker,0.3,0.6,1.1,0.21,0.43,0.8,0.8,2023-2024,26,de GER,Holstein Kiel,de 2. Bundesliga,28,2274,25.3,26,2,0,0.3,0.1,0.4,0.2,0.0,0.0,0.0,0.8,0.8,0.0,1.1,0.21,0.43,0.6,50.0,,DFMF,543ddcaf
1300,Sebastian Houlden,0.3,0.7,2.1,0.13,0.39,0.6,0.1,2023-2024,19,eng ENG,Newport County,eng League Two,34,2275,25.3,25,9,0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.6,0.1,0.0,2.1,0.13,0.39,0.7,33.3,,FWMF,14a7e143
1301,Søren Tengstedt,0.3,1.3,3.0,0.05,0.11,0.8,0.1,2023-2024,23,dk DEN,2 Teams,2 Comps,31,1300,14.4,14,17,1,0.3,0.1,0.4,0.1,0.1,0.2,0.1,0.8,0.1,0.0,3.0,0.05,0.11,1.3,43.2,,MFFW,3476496c
1302,Néstor Albiach,0.3,1.1,3.3,0.07,0.20,0.2,0.2,2023-2024,30,es ESP,NorthEast United,in Indian Super League,20,1625,18.1,19,1,0,0.3,0.2,0.4,0.2,0.1,0.1,0.1,0.2,0.2,0.0,3.3,0.07,0.20,1.1,33.9,,FWMF,8887813b
1303,Cenk Tosun,0.3,0.6,2.5,0.11,0.43,0.4,0.1,2023-2024,32,tr TUR,Beşiktaş,tr Süper Lig,34,1950,21.7,22,12,3,0.3,0.2,0.5,0.3,0.0,0.1,0.1,0.4,0.1,0.0,2.5,0.11,0.43,0.6,25.5,,FWMF,9a104dee
1304,Ethan Chislett,0.3,0.8,2.2,0.10,0.26,1.4,0.4,2023-2024,23,eng ENG,Port Vale,eng League One,43,2925,32.5,37,6,0,0.3,0.2,0.5,0.2,0.1,0.1,0.0,1.4,0.4,0.0,2.2,0.10,0.26,0.8,37.5,,MF,c5a26988
1305,Nazariy Rusyn,0.3,0.8,2.5,0.07,0.22,0.2,0.1,2023-2024,24,ua UKR,2 Teams,2 Comps,23,975,10.8,11,12,7,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.2,0.1,0.0,2.5,0.07,0.22,0.8,33.3,,MFFW,dab75831
1306,Isaac Hutchinson,0.3,0.9,3.1,0.06,0.22,1.1,0.5,2023-2024,23,eng ENG,Walsall,eng League Two,46,3902,43.4,43,3,0,0.3,0.3,0.5,0.2,0.1,0.1,0.0,1.1,0.5,0.0,3.1,0.06,0.22,0.9,27.6,,MF,4e99bc91
1307,Mohamed Nassoh,0.3,0.9,2.3,0.10,0.26,0.8,0.2,2023-2024,20,nl NED,Jong PSV,nl Eerste Divisie,37,3252,36.1,36,1,0,0.3,0.1,0.4,0.2,0.1,0.1,0.0,0.8,0.2,0.0,2.3,0.10,0.26,0.9,37.8,,MFFW,8e1430a2
1308,Jan-Niklas Beste,0.3,0.7,1.7,0.16,0.42,1.7,0.6,2023-2024,24,de GER,Heidenheim,de Bundesliga,31,2603,28.9,31,0,0,0.3,0.4,0.7,0.3,0.0,0.0,0.0,1.7,0.6,0.0,1.7,0.16,0.42,0.7,38.8,,MF,57382429
1309,Michalis Kosidis,0.3,1.2,2.6,0.09,0.21,0.2,0.1,2023-2024,21,gr GRE,VVV-Venlo,nl Eerste Divisie,34,2930,32.6,34,0,0,0.3,0.1,0.4,0.2,0.0,0.1,0.1,0.2,0.1,0.0,2.6,0.09,0.21,1.2,45.9,,FW,b9446182
1310,Luke McCowan,0.3,0.8,2.2,0.09,0.24,0.8,0.9,2023-2024,25,sct SCO,Dundee,sct Scottish Premiership,37,3260,36.2,37,0,0,0.3,0.1,0.4,0.2,0.1,0.1,0.0,0.8,0.9,0.0,2.2,0.09,0.24,0.8,35.8,,MF,95a37507
1311,Mattia Zaccagni,0.3,0.6,1.9,0.14,0.46,0.7,1.0,2023-2024,28,it ITA,Lazio,it Serie A,28,1956,21.7,24,4,0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.7,1.0,0.0,1.9,0.14,0.46,0.6,31.0,,FWMF,d85c238b
1312,Gift Orban,0.3,1.4,3.1,0.09,0.20,0.6,0.1,2023-2024,21,ng NGA,2 Teams,2 Comps,30,1304,14.5,14,16,5,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.6,0.1,0.0,3.1,0.09,0.20,1.4,44.4,,FW,de17db90
1313,Anthony van den Hurk,0.3,0.7,1.8,0.15,0.40,0.7,0.3,2023-2024,30,cw CUW,Helmond Sport,nl Eerste Divisie,23,1304,14.5,13,10,1,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.7,0.3,0.0,1.8,0.15,0.40,0.7,38.5,,FW,e7fe42d6
1314,Håkon Lorentzen,0.3,0.9,2.2,0.13,0.30,0.3,0.1,2023-2024,25,no NOR,Helmond Sport,nl Eerste Divisie,27,978,10.9,10,17,5,0.3,0.4,0.6,0.3,0.0,0.0,0.0,0.3,0.1,0.0,2.2,0.13,0.30,0.9,41.7,,FWMF,f0e4a5cb
1315,Romaine Mundle,0.3,0.6,1.2,0.08,0.14,0.8,0.4,2023-2024,20,eng ENG,3 Teams,3 Comps,21,980,10.9,9,12,9,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.8,0.4,0.0,1.2,0.08,0.14,0.6,53.8,,MFFW,597610cd
1316,Reo Hatate,0.3,1.2,3.5,0.05,0.15,0.4,0.5,2023-2024,25,jp JPN,Celtic,sct Scottish Premiership,16,980,10.9,12,4,1,0.3,0.4,0.6,0.2,0.1,0.2,0.1,0.4,0.5,0.0,3.5,0.05,0.15,1.2,34.2,,MF,78f85621
1317,Bernhard Zimmermann,0.3,1.2,1.7,0.05,0.08,0.5,0.1,2023-2024,21,at AUT,Wolfsberger AC,at Austrian Bundesliga,27,981,10.9,10,17,1,0.3,0.1,0.4,0.1,0.2,0.2,0.0,0.5,0.1,0.0,1.7,0.05,0.08,1.2,68.4,,FW,41fffd24
1318,Patrick Brouwer,0.3,0.8,2.1,0.13,0.36,1.2,1.0,2023-2024,22,nl NED,Emmen,nl Eerste Divisie,32,1309,14.5,8,24,6,0.3,0.2,0.5,0.3,0.0,0.0,0.0,1.2,1.0,0.0,2.1,0.13,0.36,0.8,35.5,,DFMF,838bfd05
1319,Evan Rottier,0.3,0.7,1.6,0.17,0.39,0.3,0.3,2023-2024,21,nl NED,FC Eindhoven,nl Eerste Divisie,37,2946,32.7,34,3,0,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.3,0.3,0.0,1.6,0.17,0.39,0.7,44.2,,FW,81a6ef4f
1320,Aylton Boa Morte,0.3,1.0,2.5,0.11,0.28,0.8,0.4,2023-2024,29,pt POR,Kayserispor,tr Süper Lig,32,2620,29.1,31,1,0,0.3,0.1,0.3,0.3,0.0,0.0,0.0,0.8,0.4,0.0,2.5,0.11,0.28,1.0,40.3,,MFFW,b0332f23
1321,Pieter Gerkens,0.3,0.5,1.6,0.17,0.50,0.6,0.8,2023-2024,27,be BEL,Gent,be Belgian Pro League,32,1310,14.6,13,19,8,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.6,0.8,0.0,1.6,0.17,0.50,0.5,33.3,,MFFW,e45ee4bc
1322,Paul Stock,0.3,1.1,2.3,0.12,0.26,1.2,0.5,2023-2024,26,de GER,Elversberg,de 2. Bundesliga,29,1966,21.8,24,5,2,0.3,0.2,0.5,0.3,0.0,0.0,0.0,1.2,0.5,0.0,2.3,0.12,0.26,1.1,46.0,,MFFW,371d4435
1323,Rahim Ali,0.3,0.7,2.5,0.11,0.38,0.6,0.6,2023-2024,23,in IND,Chennaiyin,in Indian Super League,16,983,10.9,11,5,0,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.6,0.6,0.0,2.5,0.11,0.38,0.7,29.6,,FWMF,7b38d6a8
1324,Levi Smans,0.3,0.9,1.8,0.16,0.31,0.7,0.1,2023-2024,19,nl NED,VVV-Venlo,nl Eerste Divisie,35,2952,32.8,34,1,0,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.7,0.1,0.0,1.8,0.16,0.31,0.9,50.0,,MF,c4ec710e
1325,Javier Ontiveros,0.3,1.4,4.0,0.03,0.09,1.2,0.5,2023-2024,25,es ESP,Villarreal B,es Segunda División,38,2953,32.8,35,3,0,0.3,0.2,0.4,0.1,0.2,0.2,0.0,1.2,0.5,0.0,4.0,0.03,0.09,1.4,36.2,,MFFW,a83d8b0c
1326,Ronie Carrillo,0.3,0.7,1.6,0.17,0.40,0.3,0.3,2023-2024,26,ec ECU,Portimonense,pt Primeira Liga,25,1314,14.6,13,12,3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,1.6,0.17,0.40,0.7,41.7,,FW,f22278e5
1327,Luis Díaz,0.3,1.1,3.2,0.09,0.25,0.9,0.1,2023-2024,26,co COL,Liverpool,eng Premier League,37,2629,29.2,32,5,0,0.3,0.2,0.4,0.3,0.0,0.0,0.0,0.9,0.1,0.0,3.2,0.09,0.25,1.1,34.0,,FW,4a1a9578
1328,Samson Tovide,0.3,0.8,2.3,0.12,0.33,0.3,0.5,2023-2024,19,eng ENG,Colchester United,eng League Two,21,1315,14.6,15,6,0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.5,0.0,2.3,0.12,0.33,0.8,35.3,,FWMF,ea095dc8
1329,Lucas Höler,0.3,0.7,1.3,0.18,0.33,0.9,0.5,2023-2024,29,de GER,Freiburg,de Bundesliga,33,2305,25.6,26,7,0,0.3,0.1,0.4,0.2,0.0,0.1,0.0,0.9,0.5,0.0,1.3,0.18,0.33,0.7,52.9,,FWMF,ca618d23
1330,Siriki Dembélé,0.3,0.8,1.8,0.15,0.33,0.9,1.1,2023-2024,26,ci CIV,Birmingham City,eng Championship,33,1977,22.0,23,10,6,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.9,1.1,0.0,1.8,0.15,0.33,0.8,45.0,,MFFW,11f54bd5
1331,Umut Nayir,0.3,0.7,1.9,0.14,0.40,0.3,0.0,2023-2024,30,tr TUR,2 Teams,tr Süper Lig,23,1318,14.6,15,8,11,0.3,0.1,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,1.9,0.14,0.40,0.7,35.7,,FW,fc4ab056
1332,Ekain Zenitagoia,0.3,1.1,2.2,0.13,0.25,0.4,0.2,2023-2024,29,es ESP,Racing Sant,es Segunda División,32,989,11.0,8,24,10,0.3,0.1,0.4,0.3,0.0,0.0,0.0,0.4,0.2,0.0,2.2,0.13,0.25,1.1,50.0,,FW,330bc00e
1333,Tajon Buchanan,0.3,0.5,1.2,0.23,0.60,0.6,0.5,2023-2024,24,ca CAN,2 Teams,2 Comps,22,989,11.0,11,11,10,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.6,0.5,0.0,1.2,0.23,0.60,0.5,38.5,,DFMF,3aca6420
1334,Carlos Forbs,0.3,0.8,2.0,0.14,0.33,1.2,0.3,2023-2024,19,pt POR,2 Teams,2 Comps,23,989,11.0,10,13,9,0.3,0.3,0.5,0.3,0.0,0.0,0.0,1.2,0.3,0.0,2.0,0.14,0.33,0.8,40.9,,MF,8a310070
