index,feature,mean_abs_shap_mean,mean_abs_shap_std
249,country_of_citizenship_Sint_Maarten,0.0,0.0
250,country_of_citizenship_Slovakia,0.0,0.0
252,country_of_citizenship_South_Africa,0.0,0.0
253,country_of_citizenship_Spain,0.0,0.0
254,country_of_citizenship_St_Lucia,0.0,0.0
258,country_of_citizenship_Syria,0.0,0.0
259,country_of_citizenship_Tanzania,0.0,0.0
260,country_of_citizenship_Thailand,0.0,0.0
261,country_of_citizenship_The_Gambia,0.0,0.0
262,country_of_citizenship_Togo,0.0,0.0
263,country_of_citizenship_Trinidad_and_Tobago,0.0,0.0
265,country_of_citizenship_Tunisia,0.0,0.0
266,country_of_citizenship_Turkey,0.0,0.0
267,country_of_citizenship_Uganda,0.0,0.0
271,country_of_citizenship_Uzbekistan,0.0,0.0
272,country_of_citizenship_Venezuela,0.0,0.0
274,country_of_citizenship_Zambia,0.0,0.0
275,country_of_citizenship_Zimbabwe,0.0,0.0
276,country_of_citizenship_nan,0.0,0.0
291,position_group_nan,0.0,0.0
292,positions_CAM,0.0,0.0
293,positions_CAM_CDM_CM,0.0,0.0
294,positions_CAM_CDM_CM_ST,0.0,0.0
295,positions_CAM_CDM_LM_CM,0.0,0.0
297,positions_CAM_CM_CB,0.0,0.0
298,positions_CAM_CM_CDM,0.0,0.0
299,positions_CAM_CM_CDM_ST,0.0,0.0
300,positions_CAM_CM_LM,0.0,0.0
301,positions_CAM_CM_LM_ST,0.0,0.0
302,positions_CAM_CM_LW,0.0,0.0
303,positions_CAM_CM_RM,0.0,0.0
304,positions_CAM_CM_RW,0.0,0.0
305,positions_CAM_CM_ST,0.0,0.0
307,positions_CAM_LM_CM_ST,0.0,0.0
308,positions_CAM_LM_LW_CM,0.0,0.0
309,positions_CAM_LM_LW_ST,0.0,0.0
310,positions_CAM_LM_RM_CM,0.0,0.0
311,positions_CAM_LM_RW_CM,0.0,0.0
312,positions_CAM_LM_ST,0.0,0.0
313,positions_CAM_LM_ST_CM,0.0,0.0
314,positions_CAM_LW_CM,0.0,0.0
315,positions_CAM_LW_LM_CM,0.0,0.0
316,positions_CAM_LW_RW_CM,0.0,0.0
318,positions_CAM_RM_LM_CM,0.0,0.0
319,positions_CAM_RM_RW_CM,0.0,0.0
